poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
5	1	3	2	3	ao	0	O-PU	pdxST-7		O-CTH	pdxST-9	TRUE	compl
5	1	3	3	4	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-42	TRUE	compl
5	1	3	4	5	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-9	TRUE	compl
5	1	3	5	6	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-7	TRUE	compl
5	1	3	6	7	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-2	TRUE	compl
5	1	3	7	8	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-7	TRUE	compl
5	1	3	8	9	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-6	TRUE	compl
5	1	3	9	10	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-42	TRUE	compl
5	1	3	10	11	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-7	TRUE	compl
5	1	3	11	12	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-11	TRUE	compl
5	1	3	12	13	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-42	TRUE	compl
5	1	3	13	14	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-11	TRUE	compl
5	1	3	14	15	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-42	TRUE	compl
5	1	3	15	16	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-11	TRUE	compl
5	1	3	16	17	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-7	TRUE	compl
5	1	3	17	18	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-16	TRUE	compl
5	1	3	18	19	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-7	TRUE	compl
5	1	3	19	20	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-11	TRUE	compl
5	1	3	20	21	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-7	TRUE	compl
5	1	3	21	23	ao	1	O-CTH	pdxST-7	D-F	O-CTH	pdxST-6	TRUE	compl
5	1	3	23	23	an	-1	O-CTH	pdxST-6		NA	pdxST-6	TRUE	taway
6	2	3	24	25	ao	0	O-PU	vanNH-45		O-CTH	vanNH-31	TRUE	compl
6	2	3	25	26	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-8	TRUE	compl
6	2	3	26	27	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-39	TRUE	compl
6	2	3	27	28	ao	0	O-CTH	vanNH-39		D-D	pdxST-7	TRUE	defd
7	3	3	29	30	ao	0	O-PU	pdxST-7		O-CTH	pdxST-11	TRUE	compl
7	3	3	30	31	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-42	TRUE	compl
7	3	3	31	32	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-16	TRUE	compl
7	3	3	32	33	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-9	TRUE	compl
7	3	3	33	34	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-2	TRUE	compl
7	3	3	34	35	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-11	TRUE	compl
7	3	3	35	35	an	-1	O-CTH	pdxST-11		NA	pdxST-11	TRUE	taway
8	4	3	37	38	ao	0	O-PU	vanNH-91		O-CTH	vanNH-98	TRUE	compl
8	4	3	38	39	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-10	TRUE	compl
8	4	3	39	40	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-22	TRUE	compl
8	4	3	40	41	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-98	TRUE	compl
8	4	3	41	42	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-91	TRUE	compl
8	4	3	42	44	ao	1	O-CTH	vanNH-91	D-F	O-CTH	vanNH-98	TRUE	compl
8	4	3	44	45	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-19	TRUE	compl
8	4	3	45	46	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-22	TRUE	compl
8	4	3	46	47	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-10	TRUE	compl
8	4	3	47	48	ao	0	O-CTH	vanNH-10		O-G	vanNH-98	TRUE	compl
9	1	4	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-9	TRUE	compl
9	1	4	3	4	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-73	TRUE	compl
9	1	4	4	5	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-7	TRUE	compl
9	1	4	5	6	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-73	TRUE	compl
9	1	4	6	7	ao	0	O-CTH	pdxST-73		D-D	vanNH-37	TRUE	defd
10	2	4	8	9	ao	0	O-PU	vanNH-18		O-CTH	vanNH-33	TRUE	compl
10	2	4	9	10	ao	0	O-CTH	vanNH-33		O-CTH	vanNH-37	TRUE	compl
10	2	4	10	12	ao	1	O-CTH	vanNH-37	D-F	O-CTH	vanNH-18	TRUE	compl
10	2	4	12	13	ao	0	O-CTH	vanNH-18		O-G	vanNH-75	TRUE	compl
11	1	5	2	3	ao	0	O-PU	pdxST-9		O-CTH	pdxST-11	TRUE	compl
11	1	5	3	4	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-9	TRUE	compl
11	1	5	4	5	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-16	TRUE	compl
11	1	5	5	6	ao	0	O-CTH	pdxST-16		O-G	pdxST-7	TRUE	compl
12	1	6	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-89	TRUE	compl
12	1	6	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-10	TRUE	compl
12	1	6	4	5	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-21	TRUE	compl
12	1	6	5	6	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-98	TRUE	compl
12	1	6	6	7	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-10	TRUE	compl
12	1	6	7	8	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-21	TRUE	compl
12	1	6	8	9	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-72	TRUE	compl
12	1	6	9	10	ao	0	O-CTH	vanNH-72		O-G	vanNH-98	TRUE	compl
13	1	7	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-9	TRUE	compl
13	1	7	3	4	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-11	TRUE	compl
13	1	7	4	5	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-7	TRUE	compl
13	1	7	5	6	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-6	TRUE	compl
13	1	7	6	7	ao	0	O-CTH	pdxST-6		O-G	pdxST-16	TRUE	compl
14	1	8	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-19	TRUE	compl
14	1	8	3	4	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91	TRUE	compl
14	1	8	4	5	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-22	TRUE	compl
14	1	8	5	6	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-21	TRUE	compl
14	1	8	6	7	ao	0	O-CTH	vanNH-21		O-TD	vanNH-98	TRUE	drop
15	2	8	8	9	ao	0	O-PU	pdxST-8		O-CTH	pdxST-88	TRUE	compl
15	2	8	9	10	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-22	TRUE	compl
15	2	8	10	11	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-88	TRUE	compl
15	2	8	11	12	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-25	TRUE	compl
15	2	8	12	13	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-88	TRUE	compl
15	2	8	13	14	ao	0	O-CTH	pdxST-88		O-TO	pdxST-14	TRUE	compl
15	2	8	15	16	ao	0	O-PU	pdxST-11		O-CTH	pdxST-9	TRUE	compl
15	2	8	16	17	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-7	TRUE	compl
15	2	8	17	19	ao	1	O-CTH	pdxST-7	O-VP	O-CTH	pdxST-9	TRUE	compl
15	2	8	19	20	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-2	TRUE	compl
15	2	8	20	21	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-9	TRUE	compl
15	2	8	21	22	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-2	TRUE	compl
15	2	8	22	23	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-16	TRUE	compl
15	2	8	23	25	ao	1	O-CTH	pdxST-16	D-F	O-CTH	pdxST-7	TRUE	compl
15	2	8	25	26	ao	0	O-CTH	pdxST-7		O-G	pdxST-6	TRUE	compl
16	1	9	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-91	TRUE	compl
16	1	9	3	4	ao	0	O-CTH	vanNH-91		D-D	pdxST-8	TRUE	defd
17	2	9	5	6	ao	0	O-PU	pdxST-88		O-CTH	pdxST-8	TRUE	compl
17	2	9	6	7	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-22	TRUE	compl
17	2	9	7	8	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-88	TRUE	compl
17	2	9	8	9	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-22	TRUE	compl
17	2	9	9	10	ao	0	O-CTH	pdxST-22		O-G	pdxST-17	TRUE	compl
18	1	10	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-5	TRUE	compl
18	1	10	3	4	ao	0	O-CTH	vanNH-5		D-D	pdxST-17	TRUE	defd
19	2	10	5	6	ao	0	O-PU	pdxST-8		O-CTH	pdxST-25	TRUE	compl
19	2	10	6	7	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-88	TRUE	compl
19	2	10	7	8	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-17	TRUE	compl
19	2	10	8	9	ao	0	O-CTH	pdxST-17		O-CTH	pdxST-25	TRUE	compl
19	2	10	9	10	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-22	TRUE	compl
19	2	10	10	11	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-14	TRUE	compl
19	2	10	11	12	ao	0	O-CTH	pdxST-14		D-D	vanNH-72	TRUE	defd
20	3	10	13	13	an	-1	O-PU	vanNH-91		NA	vanNH-91	TRUE	taway
21	1	11	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-91	TRUE	compl
21	1	11	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-21	TRUE	compl
21	1	11	4	5	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-91	TRUE	compl
21	1	11	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-10	TRUE	compl
21	1	11	6	7	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-5	TRUE	compl
21	1	11	7	8	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-22	TRUE	compl
21	1	11	8	9	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-98	TRUE	compl
21	1	11	9	10	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-5	TRUE	compl
21	1	11	10	11	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-91	TRUE	compl
21	1	11	11	12	ao	0	O-CTH	vanNH-91		O-G	vanNH-98	TRUE	compl
22	1	12	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-42	TRUE	compl
22	1	12	3	4	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-7	TRUE	compl
22	1	12	4	5	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-9	TRUE	compl
22	1	12	5	6	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-16	TRUE	compl
22	1	12	6	7	ao	0	O-CTH	pdxST-16		D-D	vanNH-39	TRUE	defd
23	2	12	8	9	ao	0	O-PU	vanNH-39		O-CTH	vanNH-31	TRUE	compl
23	2	12	9	10	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-8	TRUE	compl
23	2	12	10	11	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-24	TRUE	compl
23	2	12	11	12	ao	0	O-CTH	vanNH-24		O-CTH	vanNH-27	TRUE	compl
23	2	12	12	13	ao	0	O-CTH	vanNH-27		D-D	pdxST-42	TRUE	defd
24	3	12	14	15	ao	0	O-PU	pdxST-11		O-CTH	pdxST-9	TRUE	compl
24	3	12	15	16	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-7	TRUE	compl
24	3	12	16	19	aa	2	O-CTH	pdxST-7	O-SO,O-SI	O-PU	pdxST-7	TRUE	nopass
24	3	12	19	20	ao	0	O-PU	pdxST-7		O-CTH	pdxST-9	TRUE	compl
24	3	12	20	21	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-11	TRUE	compl
24	3	12	21	22	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-73	TRUE	compl
24	3	12	22	23	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-11	TRUE	compl
24	3	12	23	24	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-73	TRUE	compl
24	3	12	24	25	ao	0	O-CTH	pdxST-73		O-TD	pdxST-9	TRUE	drop
25	4	12	26	27	ao	0	O-PU	vanNH-45		O-CTH	vanNH-27	TRUE	compl
25	4	12	27	28	ao	0	O-CTH	vanNH-27		O-CTH	vanNH-39	TRUE	compl
25	4	12	28	28	an	-1	O-CTH	vanNH-39		NA	vanNH-39	TRUE	taway
26	5	12	29	30	ao	0	O-PU	pdxST-11		O-G	pdxST-9	TRUE	compl
27	1	13	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-89	TRUE	compl
27	1	13	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-22	TRUE	compl
27	1	13	4	5	ao	0	O-CTH	vanNH-22		O-F	vanNH-?	TRUE	ofoul
28	2	13	6	7	ao	0	O-PU	pdxST-5		O-CTH	pdxST-88	TRUE	compl
28	2	13	7	8	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-14	TRUE	compl
28	2	13	8	9	ao	0	O-CTH	pdxST-14		O-CTH	pdxST-22	TRUE	compl
28	2	13	9	10	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-5	TRUE	compl
28	2	13	10	11	ao	0	O-CTH	pdxST-5		O-CTH	pdxST-22	TRUE	compl
28	2	13	11	12	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-8	TRUE	compl
28	2	13	12	13	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-25	TRUE	compl
28	2	13	13	14	ao	0	O-CTH	pdxST-25		O-G	pdxST-20	TRUE	compl
29	1	14	2	3	ao	0	O-PU	vanNH-75		O-CTH	vanNH-5	TRUE	compl
29	1	14	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-33	TRUE	compl
29	1	14	4	5	ao	0	O-CTH	vanNH-33		O-CTH	vanNH-5	TRUE	compl
29	1	14	5	6	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-98	TRUE	compl
29	1	14	6	7	ao	0	O-CTH	vanNH-98		D-D	pdxST-88	TRUE	defd
30	2	14	8	9	ao	0	O-PU	pdxST-88		O-CTH	pdxST-7	TRUE	compl
30	2	14	9	10	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-25	TRUE	compl
30	2	14	10	11	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-7	TRUE	compl
30	2	14	11	12	ao	0	O-CTH	pdxST-7		O-OV	pdxST-88	TRUE	compl
31	3	14	13	13	an	-1	O-PU	vanNH-5		NA	vanNH-5	TRUE	taway
32	4	14	14	14	an	-1	O-PU	pdxST-88		NA	pdxST-88	TRUE	taway
33	5	14	15	16	ao	0	O-PU	vanNH-89		O-CTH	vanNH-75	TRUE	compl
33	5	14	16	17	ao	0	O-CTH	vanNH-75		O-CTH	vanNH-33	TRUE	compl
33	5	14	17	18	ao	0	O-CTH	vanNH-33		O-CTH	vanNH-75	TRUE	compl
33	5	14	18	19	ao	0	O-CTH	vanNH-75		O-CTH	vanNH-5	TRUE	compl
33	5	14	19	20	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-13	TRUE	compl
33	5	14	20	21	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-98	TRUE	compl
33	5	14	21	22	ao	0	O-CTH	vanNH-98		D-D	pdxST-22	TRUE	defd
34	6	14	24	25	ao	0	O-PU	pdxST-11		O-CTH	pdxST-73	TRUE	compl
34	6	14	25	26	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-11	TRUE	compl
34	6	14	26	27	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-9	TRUE	compl
34	6	14	27	28	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-2	TRUE	compl
34	6	14	28	29	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-9	TRUE	compl
34	6	14	29	30	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-11	TRUE	compl
34	6	14	30	31	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-2	TRUE	compl
34	6	14	31	32	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-7	TRUE	compl
34	6	14	32	33	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-6	TRUE	compl
34	6	14	33	33	an	-1	O-CTH	pdxST-6		NA	pdxST-6	TRUE	taway
35	7	14	34	35	ao	0	O-PU	vanNH-45		O-CTH	vanNH-11	TRUE	compl
35	7	14	35	36	ao	0	O-CTH	vanNH-11		O-CTH	vanNH-37	TRUE	compl
35	7	14	36	37	ao	0	O-CTH	vanNH-37		O-CTH	vanNH-11	TRUE	compl
35	7	14	37	38	ao	0	O-CTH	vanNH-11		D-D	pdxST-8	TRUE	defd
36	8	14	39	40	ao	0	O-PU	pdxST-8		O-CTH	pdxST-11	TRUE	compl
36	8	14	40	41	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-7	TRUE	compl
36	8	14	41	42	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-2	TRUE	compl
36	8	14	42	43	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-73	TRUE	compl
36	8	14	43	44	ao	0	O-CTH	pdxST-73		O-G	pdxST-7	TRUE	compl
37	1	15	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-19	TRUE	compl
37	1	15	3	4	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91	TRUE	compl
37	1	15	4	5	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-98	TRUE	compl
37	1	15	5	7	ao	1	O-CTH	vanNH-98	D-F	O-F	vanNH-10	TRUE	ofoul
38	2	15	8	9	ao	0	O-PU	pdxST-25		O-CTH	pdxST-22	TRUE	compl
38	2	15	9	10	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-88	TRUE	compl
38	2	15	10	11	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-5	TRUE	compl
38	2	15	11	12	ao	0	O-CTH	pdxST-5		O-CTH	pdxST-25	TRUE	compl
38	2	15	12	13	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-16	TRUE	compl
38	2	15	13	14	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-22	TRUE	compl
38	2	15	14	15	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-88	TRUE	compl
38	2	15	15	16	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-25	TRUE	compl
38	2	15	16	17	ao	0	O-CTH	pdxST-25		O-G	pdxST-5	TRUE	compl
39	1	16	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-91	TRUE	compl
39	1	16	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-21	TRUE	compl
39	1	16	4	5	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-8	TRUE	compl
39	1	16	5	6	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-91	TRUE	compl
39	1	16	6	7	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-13	TRUE	compl
39	1	16	7	8	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-89	TRUE	compl
39	1	16	8	9	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-19	TRUE	compl
39	1	16	9	10	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91	TRUE	compl
39	1	16	10	11	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-21	TRUE	compl
39	1	16	11	12	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-8	TRUE	compl
39	1	16	12	13	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-21	TRUE	compl
39	1	16	13	14	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-8	TRUE	compl
39	1	16	14	15	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-72	TRUE	compl
39	1	16	15	16	ao	0	O-CTH	vanNH-72		O-CTH	vanNH-19	TRUE	compl
39	1	16	16	17	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91	TRUE	compl
39	1	16	17	18	ao	0	O-CTH	vanNH-91		O-TD	vanNH-13	TRUE	drop
40	2	16	19	20	ao	0	O-PU	pdxST-8		O-CTH	pdxST-15	TRUE	compl
40	2	16	20	21	ao	0	O-CTH	pdxST-15		O-CTH	pdxST-16	TRUE	compl
40	2	16	21	22	ao	0	O-CTH	pdxST-16		D-D	vanNH-8	TRUE	defd
41	1	17	2	3	ao	0	O-PU	pdxST-9		O-G	pdxST-2	TRUE	compl
42	1	18	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-22	TRUE	compl
42	1	18	3	4	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-21	TRUE	compl
42	1	18	4	5	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-98	TRUE	compl
42	1	18	5	6	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-72	TRUE	compl
42	1	18	6	7	ao	0	O-CTH	vanNH-72		O-CTH	vanNH-91	TRUE	compl
42	1	18	7	8	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-89	TRUE	compl
42	1	18	8	9	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91	TRUE	compl
42	1	18	9	10	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-98	TRUE	compl
42	1	18	10	11	ao	0	O-CTH	vanNH-98		O-G	vanNH-22	TRUE	compl
43	1	19	2	3	ao	0	O-PU	pdxST-42		O-CTH	pdxST-9	TRUE	compl
43	1	19	3	4	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-11	TRUE	compl
43	1	19	4	5	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-2	TRUE	compl
43	1	19	5	6	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-42	TRUE	compl
43	1	19	6	7	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-9	TRUE	compl
43	1	19	7	8	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-42	TRUE	compl
43	1	19	8	9	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-9	TRUE	compl
43	1	19	9	10	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-11	TRUE	compl
43	1	19	10	11	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-8	TRUE	compl
43	1	19	11	12	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-42	TRUE	compl
43	1	19	12	13	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-8	TRUE	compl
43	1	19	13	14	ao	0	O-CTH	pdxST-8		O-G	pdxST-6	TRUE	compl
44	1	20	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-89	TRUE	compl
44	1	20	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91	TRUE	compl
44	1	20	4	5	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-98	TRUE	compl
44	1	20	5	6	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-91	TRUE	compl
44	1	20	6	7	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-22	TRUE	compl
44	1	20	7	8	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-89	TRUE	compl
44	1	20	8	9	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91	TRUE	compl
44	1	20	9	10	ao	0	O-CTH	vanNH-91		D-D	pdxST-25	TRUE	defd
45	2	20	11	12	ao	0	O-PU	pdxST-7		O-CTH	pdxST-15	TRUE	compl
45	2	20	12	13	ao	0	O-CTH	pdxST-15		O-CTH	pdxST-17	TRUE	compl
45	2	20	13	14	ao	0	O-CTH	pdxST-17		O-CTH	pdxST-22	TRUE	compl
45	2	20	14	15	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-15	TRUE	compl
45	2	20	15	16	ao	0	O-CTH	pdxST-15		O-CTH	pdxST-4	TRUE	compl
45	2	20	16	17	ao	0	O-CTH	pdxST-4		O-CTH	pdxST-5	TRUE	compl
45	2	20	17	18	ao	0	O-CTH	pdxST-5		O-CTH	pdxST-15	TRUE	compl
45	2	20	18	19	ao	0	O-CTH	pdxST-15		O-G	pdxST-17	TRUE	compl
46	1	21	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-89	TRUE	compl
46	1	21	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-98	TRUE	compl
46	1	21	4	5	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-21	TRUE	compl
46	1	21	5	6	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-22	TRUE	compl
46	1	21	6	7	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-72	TRUE	compl
46	1	21	7	8	ao	0	O-CTH	vanNH-72		O-CTH	vanNH-22	TRUE	compl
46	1	21	8	9	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-19	TRUE	compl
46	1	21	9	10	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91	TRUE	compl
